id,descripcion,tipo,clasificacion,tipo_red,jurisdiccion,geojson,geom
29426865,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7335293080169,-34.4961511059633]}",0101000020E61000008F4BD249E45D4DC048FE22E1813F41C0
29426866,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.732920534374,-34.4969281535134]}",0101000020E6100000FBD90E57D05D4DC0A2E67B579B3F41C0
29426867,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7325341888103,-34.4974181762168]}",0101000020E6100000331228AEC35D4DC0C6A41766AB3F41C0
29426868,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7319738825787,-34.4981349939996]}",0101000020E6100000D099F751B15D4DC0541C32E3C23F41C0
29426869,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7313747036898,-34.4989005559766]}",0101000020E610000014BCB0AF9D5D4DC015F031F9DB3F41C0
29426870,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7309094608702,-34.4994940672214]}",0101000020E61000002063F3708E5D4DC084A1ED6BEF3F41C0
29426871,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.730306944062,-34.5002666975121]}",0101000020E6100000DB64ACB27A5D4DC0D28B38BD084041C0
29426875,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7295947290354,-34.5023156338867]}",0101000020E610000044452E5C635D4DC011E8F1E04B4041C0
29426876,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7291171767891,-34.5029216409709]}",0101000020E61000006AA12EB6535D4DC0DC3580BC5F4041C0
29426877,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7286076775766,-34.5035681762245]}",0101000020E610000031673104435D4DC0621808EC744041C0
29426878,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7280634393876,-34.5042587801411]}",0101000020E6100000A2CACA2E315D4DC09DB63C8D8B4041C0
29426879,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7274888686042,-34.5049878587717]}",0101000020E6100000FB6DF15A1E5D4DC098263171A34041C0
29426880,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7269409732196,-34.5056830739613]}",0101000020E6100000DD0CDD660C5D4DC0FE661439BA4041C0
29426881,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7263232157888,-34.5064669186146]}",0101000020E6100000BF11BD28F85C4DC058FA71E8D34041C0
29426882,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MALVINASARGENTINAS                                                                                                                           ,"{""type"":""Point"",""coordinates"":[-58.7259008719908,-34.5070028011365]}",0101000020E61000004BABDC51EA5C4DC04BEEC077E54041C0
29753761,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7641360575005,-34.7047138071302]}",0101000020E61000006054D835CF614DC0FC54E10F345A41C0
29753762,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7648684991222,-34.7041733537661]}",0101000020E610000038BC0236E7614DC0ED913A5A225A41C0
29753763,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7655830270765,-34.7036461072902]}",0101000020E61000004AD5E79FFE614DC078625D13115A41C0
29753764,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7663113805452,-34.7031086476013]}",0101000020E610000045FFC67D16624DC0B97DD376FF5941C0
29753765,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7670527452152,-34.7025615749753]}",0101000020E6100000D180CBC82E624DC0F9F8A589ED5941C0
29753766,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7676712198149,-34.7021051770512]}",0101000020E6100000C097EF0C43624DC0C7E41A95DE5941C0
29753767,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7684459310721,-34.7015334739038]}",0101000020E61000007A59AF6F5C624DC0A9BB4FD9CB5941C0
29753768,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7690285850539,-34.7011034920576]}",0101000020E61000006D3F57876F624DC0D9BF5CC2BD5941C0
29753769,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.769737364125,-34.7005804235853]}",0101000020E61000008FB602C186624DC01CC28B9EAC5941C0
29753770,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7705323904426,-34.699993692911]}",0101000020E6100000DABA2CCEA0624DC0BB3AB164995941C0
29753771,Piquete Suspension ST 132Kv,APSS1,S,AT Geografico,MERLO                                                                                                                                        ,"{""type"":""Point"",""coordinates"":[-58.7712452192768,-34.6994676124397]}",0101000020E6100000C6FED029B8624DC01B059C27885941C0
